,CBSA,commuteBuffCount,workingPop,commutePercent,Days with AQI,Good Days,Moderate Days,Unhealthy for Sensitive Groups Days,Unhealthy Days,Very Unhealthy Days,Hazardous Days,Max AQI,90th Percentile AQI,Median AQI,Days CO,Days NO2,Days Ozone,Days PM2.5,Days PM10,POPESTIMATE,NPOPCHG_,BIRTHS,DEATHS,NATURALINC,INTERNATIONALMIG,DOMESTICMIG,NETMIG,RESIDUAL,GQESTIMATES,RBIRTH,RDEATH,RNATURALINC,RINTERNATIONALMIG,RDOMESTICMIG,RNETMIG,RBIRTHSw,RDEATHSw,RNATURALINCw,RINTERNATIONALMIGw,RDOMESTICMIGw,RNETMIGw,avg_d_kbps,avg_u_kbps,avg_lat_ms,tests,devices,Annual Change (%),HPI,HPI with 1990 base,HPI with 2000 base,Total_Population,Total_Male_Pop,Total_Female_Pop,Median_Age,M_Median_Age,F_Median_Age,Race_white,Race_black,Race_Am_Indian,Race_Asian,Race_Pac_Isl,Median_Income,Less_High,High_Equiv,College_Assoc_Equiv,Bachelors,Grad_Prof,Ag_For_Fish_Hunt_Mine,Construction,Manufacturing,Wholesale,Retail,Trans_Ware_Util,Information,Fin_Insur_Real,Fin_Insur,Real_Rental,Prof_Sci_Tech,Mngmt_Enter,Admin_WstMngmt,Ed_Servc,Hlthcr_Social,Arts_Entr_Rec,Accom_Food_Srvc,Other_Servc,Public_admin,Num_Total_Worker,Num_Comp_Info_Res,Num_Soft_Dev,Num_Comp_Sys_Analyst,Num_Info_Sec_Analyst,Num_Comp_Programmer,Num_Soft_Qual,Num_Web_Dev,Sal_Avg_Occ,Avg_Comp_EngSci,Avg_Mngmt_Bus_Fin,Education_Pop,Less_High_pct,High_Equiv_pct,College_Assoc_Equiv_pct,Bachelors_pct,Grad_Prof_pct,Bach_and_Above_pct,Computer_Total
HPI with 1990 base,-0.000710750012375093,0.054524843453794145,0.04628964185046163,0.045379651833004755,0.10947135655500041,0.11865902112766681,-0.017681827155829687,0.026202086342854928,0.010773076346180426,0.010414672188531331,0.024406102242057484,0.043083563738317614,-0.015337513066934639,-0.1615706253490507,0.0019846152289957585,0.023299380333878492,-0.06394375964453379,0.10810776288453473,0.07986516523437641,0.04213320933276803,0.14458352826872156,0.04145671293657566,0.014986042065535776,0.08228943898931937,0.06159556191237891,0.06790235840156106,0.10188280336671825,-0.03373589439931726,-0.0013022894189533714,0.02946570949647266,-0.4168605334933126,0.293976284027298,0.0690094065284582,0.32139177016065545,0.3319675196758176,0.028196343064251915,-0.4053976380529337,0.2808214261718482,0.07629060787525302,0.31344586868861685,0.32682746088596853,-0.033487538212462586,0.001980721644931195,0.03404902267632988,0.06800541069480703,0.07340341798842301,0.3961032028003444,0.5367180376192441,1.0,0.779368416194535,0.03974782281789156,0.04189431415480886,0.037691989238189984,-0.10741717580360516,-0.0627146609563605,-0.14457593020800788,0.04716046540226463,-0.029336838921931372,0.09759010500427452,0.0602867677563887,0.102992260348403,0.21391319735599856,-0.012713230276644064,-0.026964050813238525,-0.024792121448302323,-0.03258665823148603,-0.027775891175398037,0.24459116029428388,0.2116957414676419,0.15396712382360986,0.26081960286181416,0.3074421918222508,0.18645945809682826,0.09783940236240085,0.1382640246089015,0.2039795175940606,0.20746161207212105,0.24053840788974443,0.07514639468600229,0.14296226050671798,-0.006962806123811001,0.2197226569234453,0.1803805703871704,0.4299515892521327,0.1793666638115948,0.19807079486453769,,,,,,,,,0.2508191030039608,0.18193919348861848,0.19324070536517812,-0.026722256148168172,0.1835659627555209,0.06587911963600881,0.05131492051201397,-0.19081880956399,-0.07398685781889446,-0.17092185967556559,
HPI with 2000 base,0.0390062064938148,0.1557226263053223,0.16166841544982277,0.14612713748014175,0.2222126419135126,0.16751700267520014,0.03277640492448911,0.20036367988595455,0.14416330870228394,0.10979323299379644,0.03749570214680165,0.10338167367884418,0.09220435068732684,-0.05756061764532179,-0.011298168128819674,0.1309997034860784,0.02155161729850971,0.09151282382144105,0.04127199811978833,0.1640813206448309,0.1726090677574278,0.16094476718868383,0.14269315264237842,0.178510399984726,0.14655358050369613,0.01360159832832477,0.07489928032796744,-0.050869878721930634,0.14195445312997174,0.04584031184524757,-0.36651187731754625,0.27004314720893646,0.13107665153782952,0.321723031852717,0.3391466869000971,0.05472898358365701,-0.3680608492079578,0.2720569735694246,0.13749371244887962,0.31773963610369904,0.3387984834707791,0.11197515991354336,0.06322595850643488,0.1403901686631058,0.18753887748742193,0.1925081263302465,0.3185362060881775,0.5797994388566297,0.779368416194535,1.0,0.16167594282794123,0.1642402329454937,0.15920448738736356,-0.08203547118222079,-0.045337013154643016,-0.11157525088411366,0.16415858252366122,0.06511841016537176,0.16729009746698567,0.18075722935041247,0.25885683123834446,0.2532791830504096,0.046206903099619556,0.031678339975044274,0.040468568730110316,0.03479028539886733,0.039187331302618394,0.1627636458372472,0.21989341828503065,0.20041083407436044,0.23137328747703373,0.28828583130054203,0.18644820531980122,0.16727342996362624,0.20976448279372012,0.26002389778857454,0.22909363326668672,0.26801524296000506,0.11105923165081928,0.18935964113932582,0.1553464605517772,0.286448553064646,0.24140086708663405,0.5242278592896439,0.18033680425057474,0.32888767229164384,,,,,,,,,0.30773385331436387,0.26130286367798944,0.2780466739171001,0.03812271047362051,0.12744682598252,-0.03598718192671077,0.048226576365724756,-0.08564809051749865,-0.044890328855021554,-0.09060330811020816,
Total_Population,0.01444704674437322,0.9887224733477225,0.997945488775011,0.602272708515982,0.1449687965631402,-0.27451808176009546,0.4801565131967148,0.4256022452449928,0.300501785591789,0.21169938496447593,0.09258396594435016,0.2567202417584202,0.4689344039114548,0.3935669551216209,-0.009371339717175943,0.32217737858371054,0.013984071730344499,0.05922067674658718,-0.03192547730693919,0.999882766316594,0.2284226215528604,0.9968564207400988,0.989303812467025,0.9288620663299352,0.8080205056019386,-0.5602211677713067,-0.30620815818896496,-0.17659174779142364,0.952995120856607,-0.01848748640663403,-0.17956564542157918,0.10812446190620176,0.12090576987808474,0.056252242985124025,0.0709498413897849,0.01766887140126197,-0.21027123591991395,0.1475143298228884,0.1926887300900426,-0.003194007223289175,0.023581497567772305,0.32714045488832044,0.28205521636249364,0.7715972976935347,0.9717388004888492,0.9738646946493239,-0.015534488596476055,0.36076627573923753,0.03974782281789156,0.16167594282794123,1.0,0.9999284599956653,0.9999347033911722,-0.03296182144159588,-0.02835239644899649,-0.04029840129815848,0.9897188120363984,0.9016953979996376,0.6182644090533642,0.8871841738353045,0.36682863788298237,0.3263414011828312,0.6322514405165957,0.6418188871412804,0.6568977855722077,0.680269173792717,0.6938975732286716,-0.0179340043892522,0.15914145341249886,0.26098843039321434,0.1671652475813474,0.1942078484403401,0.04259338063218604,0.286528395548067,0.3724684848601979,0.34142790006876134,0.19899097205984959,0.29414375165871226,0.11952687328242756,0.17946145549118925,0.23381713635633944,0.2769677812263087,0.09320379117987472,0.16983116705693166,0.12267384034702834,0.3111606588940382,,,,,,,,,0.33049812166895626,0.27814212093147017,0.36716640202520245,0.6715857000618198,-0.12684682293588048,-0.185322717328272,-0.03731051512837407,0.12296385413565446,0.10912810476551284,0.17831652512802185,
Total_Male_Pop,0.014814721527160086,0.9887506034325236,0.998066071940146,0.6042398239760666,0.1456090440476456,-0.27624484850721037,0.48238219390217607,0.42978038921362155,0.3049043231042926,0.21575475064611255,0.09489832345572248,0.25959065761147976,0.47235177574996057,0.3959970793855772,-0.009291311121569902,0.3223522236907129,0.014612078676626426,0.05868162370689174,-0.03130855096949862,0.9998801639970161,0.23269208922186024,0.9969368217331293,0.98830303413349,0.9307482059445192,0.8064189176036031,-0.5567150157889793,-0.30288876444168555,-0.1697352360194765,0.9521519725439239,-0.01770598694269987,-0.18208616951933088,0.11025842264404415,0.1208823574257538,0.056851433097585134,0.0715499705901478,0.018497397563771677,-0.21278699904246043,0.14963850272867377,0.1929844328073315,-0.002942416356927908,0.023876065200596798,0.32817791355890114,0.28185754613443464,0.7733292806356171,0.9731747451260602,0.9752972468935832,-0.015289020229009374,0.36396840695826554,0.04189431415480886,0.1642402329454937,0.9999284599956653,1.0,0.9997264786279854,-0.03457342472402872,-0.029823346710645408,-0.041951705867576156,0.9899377551862756,0.8983170244181673,0.6213646877310878,0.8882576135287733,0.3710905136391329,0.32768865800607416,0.6307780437712937,0.640099297833812,0.655227493771572,0.6784388605145784,0.6919916167332287,-0.017127467177826382,0.16047962339481153,0.2622334149970076,0.16754565040829467,0.1956427900094621,0.042838982864553954,0.28749209520076047,0.3730104408800767,0.3418928757242637,0.19992851285092147,0.29551361244348917,0.11948294242010521,0.1801113277978467,0.23406613893935138,0.27809978461885276,0.0937430171298309,0.1711179799698738,0.12352173482328004,0.31288586157270726,,,,,,,,,0.33191674831528367,0.27967432259959507,0.36869495301041816,0.6698108540381233,-0.127039560803195,-0.18639067135101905,-0.037534198914228316,0.12295582439303494,0.10986060353651506,0.17899047108195829,
Total_Female_Pop,0.014093850601713127,0.988563462116609,0.9976969180641907,0.6003128958113904,0.14433739264058074,-0.27283122773840257,0.4779648567707168,0.4215535838420078,0.29625608882592475,0.20779747038771135,0.09036107463913856,0.25394370067811156,0.46560627529074616,0.39119200397415677,-0.009446471634415643,0.32196597834912183,0.01338242047526899,0.059727285114948854,-0.03251021585557214,0.9997516243929933,0.2243131738060008,0.9966463844102904,0.9901277115767392,0.9269359688703317,0.8094426275072288,-0.5634959694326235,-0.3093384839279051,-0.18311865170718888,0.9536732774347002,-0.019231636658365837,-0.177133614980673,0.10607129009539573,0.12091197912531865,0.05567227708353029,0.07036701406952593,0.016874961189845508,-0.20783965036011962,0.14546524480087297,0.19238047299513578,-0.0034339426806185044,0.023296925026154332,0.3261055779190566,0.2822063696072865,0.7698394943201706,0.9702370755078554,0.9723659265456072,-0.015766924584906708,0.35765883066656134,0.037691989238189984,0.15920448738736356,0.9999347033911722,0.9997264786279854,1.0,-0.03141773918872089,-0.02694330586584018,-0.03871349840676072,0.9893773706103949,0.9048024881322284,0.6152198692373712,0.8860400753300519,0.3627079461187758,0.3250106592019652,0.6335745828099717,0.6433759557447098,0.6584057416254206,0.6819268860930044,0.6956257314239281,-0.01870214891830131,0.15784173795620948,0.25976413021983036,0.1667794791348909,0.19281099392701562,0.04235304733586512,0.28556939687639776,0.3719009383520864,0.3409380410815893,0.19806867834106057,0.2927957175507883,0.11955190831901008,0.17881660320820092,0.23354799860431436,0.27584928434982103,0.09267617354159463,0.16857908798028332,0.12184739297374135,0.30947086766725146,,,,,,,,,0.32909863959446234,0.27664112563957993,0.36565700106951404,0.673191581114298,-0.12664573471004403,-0.18427765907732563,-0.03709182807604146,0.12295509215640106,0.10841371326759788,0.1776488266221787,
Median_Age,0.003623538367033992,-0.031248849690252198,-0.03289540982099943,0.018733772931867083,-0.14729072347358946,0.07988521208596142,-0.26380645944255215,-0.22643360184626676,-0.10860364165375216,-0.1133678078847687,-0.1014938068050447,-0.19761472328077487,-0.2863284191250753,-0.18666293868338946,0.015736128483840813,-0.02231124725712944,0.002433691632605228,-0.10188991363934538,0.008088389651323313,-0.033396158031504045,-0.037674229396442875,-0.05171683942069263,0.0005319795719416668,-0.13511059000618847,-0.01856015319444083,0.04226832564518578,0.04032047148828301,-0.20329629552613893,-0.05562865649283321,-0.623053715561454,0.639947599181004,-0.7931715958041413,-0.22395504052213627,0.2925989796046937,0.26783631731334034,-0.5935447255757675,0.6435774529587361,-0.7655427619797235,-0.206620794992405,0.29835488915670877,0.2718128790095932,-0.05505997105187746,-0.12960414632718553,0.0003346018208190718,-0.036528880811758424,-0.036124507063964494,0.03935596267271767,-0.048556706413771036,-0.10741717580360516,-0.08203547118222079,-0.03296182144159588,-0.03457342472402872,-0.03141773918872089,1.0,0.9901460580556538,0.9876430559697758,-0.02601312776069524,-0.02207114850774635,-0.1020660550788206,-0.040921410610242626,-0.05433020946035857,-0.06981714973603124,0.0034415533958112258,0.003722281585694807,0.0034341342681992585,0.003233854986535398,0.0008938763568023908,-0.09279585434134445,0.02515540359328318,0.032543656844955034,0.04889658933184535,0.20224495228973213,0.06803234085821697,0.04040576924954341,0.10820586567266056,0.1264552487312326,0.027386847224519277,0.059139143813690766,0.009215003519613067,0.12545224721499104,0.17179600344598225,0.170392480130659,0.12403078840914662,0.14528271677851062,-0.004654716651732713,0.05612291392051676,,,,,,,,,0.03975379265769139,0.11917175886314994,0.08501227707206567,0.0026504041436735334,0.01784315155439864,-0.006326599065083569,0.011458615351962,0.017900182614891083,-0.027178093969613053,-0.013960013483584756,
M_Median_Age,0.004502216738365957,-0.026766519098184543,-0.02775390106217936,0.023651534558124472,-0.1393395573069236,0.0833081372965704,-0.2593633097109028,-0.2172199147868222,-0.1055425814626783,-0.11009268487980467,-0.0981728116336916,-0.19013144643915836,-0.2829251451002458,-0.1898912406339463,0.014450664350292061,-0.018599570934664605,-0.0022212975254806027,-0.09709208750753691,0.019242996951051833,-0.028631049890725093,-0.027090467977986168,-0.046477450181379096,0.0035438657348063935,-0.1265614294170723,-0.01573388643977841,0.046539641176692625,0.04630400461689046,-0.19932885065750622,-0.05361232597730223,-0.6184770683785311,0.6033408332735571,-0.7661887313126512,-0.2155920058850041,0.30791218822442556,0.28423702421907104,-0.5906641764028493,0.6084028714235322,-0.740910016473446,-0.19668304753311666,0.3130118944359192,0.28795983305805173,-0.05981766675787632,-0.12393376043219874,0.007797716990162195,-0.030880412759331902,-0.03028470360469524,0.05682951117667435,-0.02512457164906483,-0.0627146609563605,-0.045337013154643016,-0.02835239644899649,-0.029823346710645408,-0.02694330586584018,0.9901460580556538,1.0,0.9614667064253836,-0.020474121612191278,-0.021606004552636494,-0.09544782962302031,-0.03701817372559124,-0.04962887679306779,-0.04269964075827154,0.011047442147134308,0.011450156635565305,0.010473390460729594,0.010353919904868579,0.007928615194459209,-0.08040540924625948,0.05251629219537541,0.04101213362928373,0.07268351877921725,0.22359723734389642,0.08453699652344235,0.045013592699637436,0.11786636518327455,0.13609275407721463,0.03677300479591006,0.07725236702991939,0.015541127896632017,0.14301450124640433,0.17547109900492502,0.188517442863139,0.12491650041058244,0.16516853428019376,0.018953953541094498,0.07535901141432177,,,,,,,,,0.061120934590529016,0.14308778294438282,0.10208756709553195,0.009901452601158128,0.02317966154142743,0.00238413563103792,0.00996695166763538,0.015057233276879106,-0.03238198910226545,-0.020567705809576363,
F_Median_Age,0.003071896059831265,-0.037523701210268684,-0.0407550481394469,0.011565842570041056,-0.16111722439143655,0.06965209246869429,-0.2673963692355354,-0.23380682674651648,-0.11074047860516424,-0.11445190070178901,-0.10343437529665188,-0.20353751446066456,-0.2895055479088558,-0.1850082267699073,0.01189011371933648,-0.031753027827674356,0.005165837345674613,-0.1081425209032582,-0.0024226253362300497,-0.04088804466341907,-0.04879141040537341,-0.05925099709771087,-0.0061910845930086104,-0.14339470587666395,-0.02403037688318467,0.03831502056759726,0.03362347911692362,-0.2049322057974133,-0.05853451797327923,-0.6140856415385367,0.658375027155789,-0.8000818558987834,-0.22657444794472184,0.2719308419955763,0.24672908723226422,-0.5854289222822183,0.6628267440983503,-0.7733808077540956,-0.21451681997651353,0.28014714528573653,0.2523730288947844,-0.05549341579483705,-0.13698895668510164,-0.010992141810810744,-0.04466472760718634,-0.044471125006497754,0.019394520493948342,-0.0721818502867583,-0.14457593020800788,-0.11157525088411366,-0.04029840129815848,-0.041951705867576156,-0.03871349840676072,0.9876430559697758,0.9614667064253836,1.0,-0.03467371625761981,-0.02549376548095024,-0.10949392009464795,-0.04585304820552152,-0.05858932526620127,-0.09553242705695232,-0.00776131437322571,-0.007134804817265515,-0.006506840343019858,-0.006980977456055247,-0.009017504381376044,-0.1056337790746982,0.004670871302497218,0.01860596398891914,0.02236622583363871,0.18264282847862595,0.05846720452506343,0.03801774197989293,0.09468756004077566,0.11062094103122634,0.01854018115098061,0.03418368537582863,-0.0014782535823520528,0.11450566334745248,0.16432945399249013,0.1509437335844626,0.12875511872610454,0.12915125425068283,-0.024488961223298515,0.039683583312031034,,,,,,,,,0.0173202849864452,0.08693213606886369,0.06044149292407778,-0.007666195128413199,0.007846326421322039,-0.015052835946339556,0.017684920418075786,0.018622319465243852,-0.01933221788389106,-0.00623418496400521,
Race_white,0.011360837915029275,0.9746934660760244,0.9896285248840658,0.6323374024257622,0.15947454669349442,-0.28232335067440123,0.5123673631680249,0.4214420890589075,0.27615052807816043,0.21270418960890458,0.11993610274082774,0.28134573958915704,0.48041778477924274,0.41757542355760674,-0.00932368073066098,0.31737286743301646,0.01915407670087527,0.06375546931940274,-0.031513342126150985,0.9906516536172107,0.29450684761181706,0.987324237660642,0.9878420111736966,0.9065737578098498,0.8065209896227712,-0.48756832152284835,-0.22455918160682453,-0.1434594203585975,0.9476935919007096,-0.030478793287805582,-0.18740957765633282,0.1062272389597989,0.12543359997250603,0.07734046545860589,0.0927062462943445,0.011687934646904222,-0.22097671360009283,0.1510192531121017,0.20222790561677337,0.01499699085015283,0.043233006810920474,0.3518432910787223,0.2927719213991765,0.8105380769506153,0.9587221814183277,0.962726009976647,-0.0038981011420727474,0.3730655435979135,0.04716046540226463,0.16415858252366122,0.9897188120363984,0.9899377551862756,0.9893773706103949,-0.02601312776069524,-0.020474121612191278,-0.03467371625761981,1.0,0.882447262544813,0.6171375318585165,0.8287747152623004,0.33499842165154897,0.3428688672178687,0.6509205075568779,0.6590636470911246,0.6721639307340428,0.6933467715649736,0.7047206350966115,-0.015191372223520934,0.17411888900934333,0.27907802941454773,0.18035172572591238,0.2037169571584213,0.046576107541841855,0.2874239002379684,0.3880494476269416,0.35266362646307015,0.20729523453936805,0.3067092946727609,0.1223412925811202,0.1902453923177279,0.238850568718439,0.28812445268452025,0.09077181114288257,0.16939665539797255,0.13253926975101182,0.323776759242235,,,,,,,,,0.3460722698683696,0.28768808711712407,0.3787640201391094,0.6856590410568479,-0.1295344006516765,-0.1874120367911091,-0.03327041116060564,0.12911660757633928,0.10601784981574074,0.17929440659960938,
Race_black,-0.013487720156839534,0.8856571308668691,0.8901462546268436,0.5330102353490224,0.11825481417479601,-0.22438951965178233,0.4104107852410426,0.2854984066789104,0.12573810339009042,0.08518054401827946,0.014555575468125262,0.16856273117065515,0.3525232999211126,0.3049659769565728,-0.011562571219055726,0.28133476480573694,-0.01497355143009131,0.08462401563270201,-0.049126996772615644,0.9020335806960951,0.24287729103903366,0.9087125679587195,0.909227388158945,0.834327365069436,0.8125344585458378,-0.4995227436360622,-0.235652404908652,-0.28467153460248207,0.8517716245649194,-0.0017440307540675275,-0.11732323038763455,0.07676363068389741,0.11694270238666706,0.042388643027745976,0.056529906686217456,0.03474890834742792,-0.15469172912963197,0.12118468422787003,0.19420358564144405,-0.015298893940306636,0.01159825420995456,0.2885357504436066,0.30787634549792386,0.7344823775675151,0.8528627882955633,0.8545244793901858,-0.023265258540544807,0.20702752393069876,-0.029336838921931372,0.06511841016537176,0.9016953979996376,0.8983170244181673,0.9048024881322284,-0.02207114850774635,-0.021606004552636494,-0.02549376548095024,0.882447262544813,1.0,0.44629143431571017,0.7156901640429485,0.18940434236713719,0.26290528153712406,0.7183017394811636,0.7316681111202396,0.7464961516382452,0.7674299116089836,0.7778880532042578,-0.008436326413857784,0.10226149236739313,0.21574007034475703,0.1360967212721751,0.13193802632664822,0.040043283345893896,0.23656306976039687,0.3008162508145551,0.2738576503425082,0.1588578757905578,0.23652118062742172,0.11397572803484583,0.15240005447411656,0.19905158778442222,0.21653707344567533,0.07277402907793068,0.10856474510682132,0.10109247263524332,0.22328146328725987,,,,,,,,,0.25243940828597794,0.21058705075171905,0.29910605813923963,0.7587902277809323,-0.1096218770373063,-0.138319344733402,-0.011509309912368053,0.11303293051522441,0.07038581423959867,0.13617287727459593,
Race_Am_Indian,0.03357584446234904,0.6118073291494909,0.616636246845981,0.43260707657629416,0.12750990443310986,-0.27964912996312996,0.45648618820609915,0.4373368065719251,0.3309382291845178,0.3458876093451898,0.38532560444511793,0.4074491402240884,0.480131905920085,0.3846487285217181,0.006549673065997899,0.18155786333749208,0.054809858352607085,-0.023808132998618163,0.0658277404060835,0.6204655914890405,0.2988410288278837,0.6185788732097599,0.5956206712192438,0.607012706664858,0.41668411030476554,-0.18914070158664506,-0.04496174778568075,0.024327063588257546,0.5686161135967954,0.01982222068332921,-0.16522887997840044,0.12129598857745333,0.04137587411733079,0.058366816719736196,0.06363925976363412,0.045270044232308196,-0.18034192768031287,0.1440494714976352,0.07732982175192951,0.01617417523992682,0.027048121577937474,0.16440955154469694,0.14445656543293758,0.5176550181775295,0.6227694519907535,0.6235598532189927,-0.013062662032131443,0.29550235793397894,0.09759010500427452,0.16729009746698567,0.6182644090533642,0.6213646877310878,0.6152198692373712,-0.1020660550788206,-0.09544782962302031,-0.10949392009464795,0.6171375318585165,0.44629143431571017,1.0,0.5608506837144929,0.3210470156388415,0.16013196842839417,0.31418221776566824,0.31148750141995885,0.31991711226077874,0.3307582555718292,0.3371914722101886,0.0690327363544956,0.06452733459071425,0.11462741698113682,0.10105618668541112,0.1422587806784574,0.025014685594778294,0.16203116351126326,0.1869775917291613,0.17221987226484514,0.1129924803020112,0.16587506356106937,0.13235601708644718,0.09657414518077516,0.10495914312575245,0.1672963121839603,0.12474620625290278,0.1483701144012124,0.062125522172253006,0.18617336306014823,,,,,,,,,0.16901234123134873,0.1961502241564966,0.20379891944044884,0.32724892057101174,-0.06767932478401022,-0.15846077245264684,-0.05164373599494543,0.08361267791109095,0.0875956095611674,0.13366389224252784,
Race_Asian,0.03962910900907225,0.8947260615913671,0.8896826369356076,0.453283365743289,0.09314562844151707,-0.20674555684941578,0.3250792999481137,0.38072055970623003,0.3165441363320956,0.15336288719535954,0.025196410392039563,0.1692495061659598,0.37351348402120776,0.2771010568927671,-0.007597341906509617,0.29971320817449815,0.013809183977753055,0.02439840657161479,-0.025130675119635747,0.8839410910922387,-0.012398576672842936,0.8748708083325902,0.843956143281513,0.855904938620373,0.676989924024093,-0.6964422720248998,-0.5136398418904601,-0.20619076678571388,0.8468113147526963,-0.003722086985732622,-0.16034971632738906,0.10412318357376522,0.10049627809623754,-0.008395667878294212,0.003478719852651098,0.007404358756625,-0.1740223768954957,0.1178819689441111,0.15030410897348598,-0.05226583813173371,-0.031746118035895166,0.22509874590117224,0.18521005411121608,0.5345533827800977,0.8810917452926752,0.8790044904500159,-0.051138244731118186,0.3712763105504714,0.0602867677563887,0.18075722935041247,0.8871841738353045,0.8882576135287733,0.8860400753300519,-0.040921410610242626,-0.03701817372559124,-0.04585304820552152,0.8287747152623004,0.7156901640429485,0.5608506837144929,1.0,0.5146401253714704,0.29338479485974783,0.421016974079874,0.43150468804480885,0.4501495466185381,0.47854459766315727,0.4986300065362028,-0.029144516101396227,0.14400871483729552,0.22300967887825135,0.13295322801207327,0.18290693184570506,0.03896032845524246,0.2858184788867498,0.3285908179719837,0.311353877645755,0.1752070216834054,0.2627491533643954,0.10854251916727388,0.14696837485284986,0.2122412678604472,0.2520847243122273,0.09144983925363875,0.18040157946053537,0.09787847130411388,0.2877503236882252,,,,,,,,,0.31017112228856264,0.26133334142354236,0.33752576152076164,0.4678749998918026,-0.11036799128715663,-0.1755846374615174,-0.059291989786378986,0.09288103442444035,0.12316883298431976,0.17245422804440447,
Race_Pac_Isl,0.0776690649842529,0.3685897253387296,0.37004986973951365,0.35360120560984315,0.09024699722534228,-0.06386977738988318,0.15656116916746712,0.23310419256991224,0.2264078726383059,0.15350296912229475,0.05909697243902448,0.11523499096801,0.1899297188357769,0.11876214261661301,0.0352372209506192,0.16781196923322542,0.032163647375718474,0.013473212694502192,-0.01576118308117738,0.3673177283778115,0.09362258708772389,0.3603427060931274,0.33935205014951797,0.3663720086603483,0.23490515047836888,-0.18787172375730712,-0.1173317551864912,0.053918783632903255,0.351127772004771,0.02170019916446048,-0.14769682756144625,0.11078233591205022,0.08318438935342483,-0.009844257142103255,-3.33593961001496e-05,0.027975592854220778,-0.15022159310945293,0.1143243259186808,0.09410598607628032,-0.03165262564687158,-0.018797269532752254,0.18498282461477733,0.09689478201288557,0.24866332734800495,0.3989313500614976,0.40161906741874503,-0.031052977115584548,0.3566594854761223,0.102992260348403,0.25885683123834446,0.36682863788298237,0.3710905136391329,0.3627079461187758,-0.05433020946035857,-0.04962887679306779,-0.05858932526620127,0.33499842165154897,0.18940434236713719,0.3210470156388415,0.5146401253714704,1.0,0.20647600925660028,0.10658930967888844,0.10628071291080673,0.11300952748900862,0.12193872954043226,0.12975583155380646,-0.03508356480980738,0.1599341573577708,0.12108340685453328,0.06959711963063588,0.20766078443539232,0.015032617577961186,0.18695057041539118,0.19845252470618463,0.19165265823848332,0.13362404736052588,0.18548730346623302,0.020362292649055144,0.12288828723950479,0.1351677637177683,0.23165324644538174,0.10982841413703251,0.2741068736513266,0.11357105217922549,0.21449786752851493,,,,,,,,,0.2115655765509363,0.17952567952788964,0.21917000163228503,0.11912702285877605,-0.05215710846551289,-0.11208614136424919,-0.03127500351992389,0.028169092049519926,0.08362358837658226,0.0951906808507663,
Median_Income,-0.005483806047131585,0.3045051330094952,0.33526517073170226,0.3298145218997958,0.16610382778573635,0.016462000273338113,0.18453140243593502,0.09745807772102236,0.05520530955125187,0.005306481087780869,0.011321355345098039,0.05178722038090499,0.14935690233359017,0.15170343923025192,-0.016878773143825937,0.1924988162035701,0.142626568396136,-0.029084114415166562,-0.07464940285382358,0.32718418076449435,0.12405872999050825,0.3206331454899239,0.32115014129569647,0.29382472850169833,0.26864426554278215,-0.13453862850152945,-0.043248916229472266,0.06184183357294045,0.3542021379345992,-0.10665098983083457,-0.4399211112048649,0.22857400859227722,0.15496326702977975,0.0469445805490509,0.06562623214850273,-0.073345859247247,-0.4529198084967103,0.2528896963287829,0.22141679742832654,0.011437141084564425,0.04231574758527778,0.3372005339048737,0.16918123011318661,0.3140971009371148,0.3049195995527171,0.31029396093590356,-0.008798689372123993,0.47923075147998084,0.21391319735599856,0.2532791830504096,0.3263414011828312,0.32768865800607416,0.3250106592019652,-0.06981714973603124,-0.04269964075827154,-0.09553242705695232,0.3428688672178687,0.26290528153712406,0.16013196842839417,0.29338479485974783,0.20647600925660028,1.0,0.3468598956472842,0.3391440514709817,0.3499922061437419,0.34233791169501004,0.3473505990597495,0.20696299063282161,0.69501579556718,0.6984410073263119,0.47582608105932955,0.4201011732015087,0.41476079534079946,0.32824485357063204,0.6054043585372816,0.5360206151282486,0.3429242356405256,0.5606974666233087,0.24633130227753267,0.47965195718069087,0.46390310178584765,0.6538895325039745,0.08918816207100135,0.30368309359873064,0.5005642930095229,0.6676398097253791,,,,,,,,,0.929720954670621,0.5842233631649664,0.776358666658652,0.3465380541553216,0.03707922938792034,-0.04316948669187533,0.19045195606374196,-0.06311040505747786,-0.050101297277852744,-0.08604342775783438,
